vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,hour,day,month,weekday,is_weekend,distance_km,trip_duration
2,5,-74.01177757849136,40.68377948625647,-73.76977694521855,40.823266886506524,22,26,11,2,1,19.57,3412
2,1,-73.8582211350456,40.81322678915012,-73.88957808537594,40.76267193894515,5,24,10,3,1,5.59,935
1,1,-74.02745711404673,40.76517020204978,-73.84188218156126,40.7296875895188,15,5,3,1,0,11.35,2226
2,4,-74.0097392721021,40.83091403628743,-73.78105441820725,40.678966084483505,1,4,12,3,0,5.27,850
1,2,-73.85657298202297,40.681033059474714,-74.00593843725004,40.79244627636295,13,24,2,3,1,11.92,2223
2,3,-73.94810181385556,40.65665048624676,-73.98107960376444,40.82891096475895,19,24,6,0,1,17.1,3348
1,5,-73.83761565198964,40.631339256814634,-74.01780440185779,40.68176784757659,11,11,10,3,0,13.55,2538
2,2,-73.88277257659895,40.74172964827552,-74.00810848023103,40.6685858736942,18,8,6,4,0,18.0,3566
1,5,-73.97319364808155,40.84962752468404,-73.89622480991973,40.783168821301075,2,16,12,5,0,15.3,2770
2,1,-73.8547516148532,40.7828923591401,-73.95364622230976,40.844934095799616,18,16,12,3,0,9.88,2135
1,4,-74.01511789591213,40.697846810232335,-73.92304814814197,40.7949901222429,10,3,9,0,0,4.73,1132
2,4,-73.889076885076,40.82290888826576,-73.75525305046177,40.692607762590484,3,12,5,4,0,7.95,1256
1,6,-73.91885556848649,40.801978898517355,-74.00298869566122,40.72239019331251,16,24,11,1,0,6.42,1404
2,3,-73.96963792515477,40.63339133653684,-73.88775637876057,40.71454987980084,16,13,12,2,0,21.37,4050
1,4,-73.86879850067815,40.809709305719025,-74.0203386534839,40.81746090397035,6,1,9,3,0,24.69,4291
1,1,-73.78859992229792,40.69611588659247,-73.95445110602084,40.79970157135189,4,4,5,4,0,21.75,3969
2,3,-73.75032859007108,40.662928162208395,-73.89174222289762,40.759574595647535,18,21,2,4,1,19.49,3817
2,2,-73.86767116937698,40.67979278474216,-73.7660104762104,40.690491004287324,20,6,1,1,1,9.58,1786
1,4,-73.92858823770125,40.73308755696253,-73.93263153361495,40.836357476098854,18,5,9,1,1,21.47,4267
2,3,-73.98243786993514,40.723470943954965,-74.0305279911356,40.77372934944921,8,5,10,2,0,18.35,3723
1,1,-73.97287117318146,40.69355520586233,-73.93355156561191,40.843504862217195,16,21,7,2,1,1.88,697
1,6,-73.90616350655507,40.66788803088555,-74.00627764723781,40.75762574726925,8,25,3,0,0,27.27,5151
1,5,-73.93981668961578,40.79769077372128,-73.98100311601256,40.810662406839995,13,10,12,2,0,2.86,634
2,5,-73.77585564321252,40.84782415242168,-73.8645728130505,40.8088831834668,4,26,6,2,0,15.33,2836
1,1,-73.93951135970329,40.80111414769233,-74.02977284013889,40.704212330903395,21,19,10,6,1,15.64,3088
1,1,-73.93796662265636,40.695106132887744,-73.910582873125,40.84208455905059,1,18,4,4,0,25.19,4545
2,5,-73.93493964626981,40.68385797151067,-73.86716152419677,40.634827122871464,23,26,9,3,0,27.44,5035
2,6,-73.79901393688971,40.67788649273451,-73.92344248228974,40.799116399928835,14,2,2,6,1,28.22,5128
2,3,-73.85476350374593,40.66007291638759,-74.04426209481288,40.842422558868094,15,16,11,6,0,17.31,3151
2,5,-73.86574934490433,40.751292720932305,-73.75434419292914,40.70455980472242,18,15,12,6,1,20.53,4043
1,1,-73.94975709328484,40.76318808182974,-73.93986526979783,40.772584329314014,0,24,12,3,1,3.11,517
1,4,-73.80462874695027,40.785210585345894,-73.81642684392001,40.75368911496573,22,5,4,5,0,14.89,2741
1,2,-74.03849084159329,40.77964694160541,-73.95230605234376,40.797531608128836,11,21,1,2,1,26.99,4952
1,6,-73.78876084829857,40.694313328482345,-73.90749497290197,40.820559142761915,18,22,7,6,1,13.94,2818
2,6,-73.89617503006183,40.70266842118731,-73.9334609072167,40.7626698052459,19,9,4,5,0,2.55,919
1,4,-73.93052492954098,40.77993319779732,-73.94723823114711,40.80949900900392,14,23,5,5,0,6.42,1281
1,4,-73.9008498157847,40.7068784809724,-74.04344458683767,40.69870282669564,4,5,12,0,0,13.17,2304
2,1,-73.84977534083986,40.676777101716254,-73.94199371864364,40.68028915291506,0,5,1,0,0,7.51,1246
1,5,-74.04617037204463,40.712353953813285,-73.78315300288014,40.72474689169723,10,26,2,3,1,12.07,2576
1,3,-73.78853444306253,40.68985851466716,-73.84288199842189,40.77910205190778,8,9,12,1,0,10.32,2117
1,6,-73.91597814240659,40.64942879866809,-74.00637314227137,40.671194328766525,6,9,4,4,1,9.91,1718
1,6,-73.94711004408998,40.812630558500864,-73.87265349861318,40.77967748227342,1,2,2,2,0,3.19,840
1,4,-74.00852633030978,40.81768450561455,-73.78233074201533,40.716700602685854,16,7,1,4,1,26.54,5001
1,5,-73.91816038769247,40.67834506603671,-73.83998978771054,40.80502656025638,15,26,10,6,0,20.93,3634
2,6,-73.90110316861468,40.64424988389555,-74.00539468229299,40.63810387976273,15,1,1,2,1,18.89,3366
2,3,-73.92890599165196,40.79254203621726,-73.78965025097965,40.77695618032247,13,20,6,2,0,18.39,3367
1,4,-73.84640197185193,40.67653629768996,-73.95953679601334,40.77296091406299,1,2,2,5,1,12.2,2244
1,3,-73.92373104137224,40.71655580767611,-73.9137771567063,40.83700580474757,18,26,3,3,0,24.79,5018
2,5,-73.76157472664603,40.644109755492224,-73.89215717209325,40.786940861784096,2,25,5,4,1,27.94,4986
1,6,-73.87021674465292,40.67977930864686,-73.79484801868654,40.80518641721312,7,12,3,4,0,0.67,508
1,2,-73.80775661930443,40.804438501232525,-73.7705177514557,40.8290100234877,20,6,6,1,0,2.84,666
1,6,-74.01719322906716,40.80696721832135,-73.77110413666283,40.77851142202424,18,20,7,1,0,20.41,3954
2,5,-73.93081261211623,40.6755586614753,-74.04761374561643,40.6938337996912,15,19,10,4,0,7.46,1477
1,6,-73.94894568956585,40.70390104592347,-73.77343345432436,40.821350235908376,21,16,6,1,0,27.4,4772
2,6,-73.87915528355902,40.65953245220063,-74.03368391019953,40.79446718628471,3,4,2,1,1,20.19,3905
1,1,-73.79166594398157,40.64631797866269,-73.97026790295477,40.7233762728802,7,18,9,2,1,11.36,2474
2,6,-74.02649853467139,40.84827777717865,-73.89550364358165,40.786316417982995,0,5,2,3,1,12.75,2273
2,6,-74.02822756058659,40.77423066927387,-73.90602229329868,40.82089155297985,3,25,6,6,0,20.88,3917
1,3,-73.79490468755272,40.749261232023635,-73.86858706183378,40.84464346890608,6,22,9,2,0,4.66,1026
2,2,-73.98614497418849,40.798409670089164,-73.9061661313789,40.839517330871,0,18,9,5,1,26.56,4646
1,3,-73.84937402366505,40.8148169751313,-73.76968729610788,40.70157212188811,23,6,2,1,0,0.64,120
2,3,-73.88713656029175,40.80747724896984,-73.97783534553562,40.722772617018,17,25,9,2,1,29.38,5779
1,4,-73.80013192153383,40.633638678843774,-73.96779259178845,40.654098053095026,3,14,8,2,0,5.45,1029
1,1,-74.01247332704908,40.67109773760191,-73.77377861929209,40.684459743143975,19,20,7,0,1,22.39,4392
2,3,-74.01106511028321,40.774079166465924,-74.02697814587643,40.82413266586713,13,17,11,2,1,1.68,340
1,5,-73.88295449191651,40.71266705651687,-73.86713175342855,40.709386983781464,7,18,8,2,1,13.23,2838
1,5,-73.76608640399249,40.846146183233444,-73.84547921438032,40.766521584890874,17,21,10,3,0,19.09,3847
2,6,-73.92550067248877,40.77638905438042,-73.89833748297107,40.77651243602755,6,10,8,4,1,2.57,535
1,4,-73.95191736992359,40.840440759920426,-73.84173043635306,40.80200244053153,2,23,1,0,1,13.58,2232
1,1,-73.86799320304063,40.674318225962075,-73.9981736061964,40.670216006654044,20,24,9,0,0,9.44,1786
2,1,-73.7708654198365,40.820070546185306,-73.79421033016854,40.69705888961518,13,19,6,0,0,15.2,2833
2,6,-73.79892165014661,40.70069750727935,-74.00799229315903,40.7286339951208,11,25,1,5,0,15.39,2681
1,5,-73.75135491678003,40.84770425781232,-73.92975626670527,40.710265033472425,14,18,1,0,1,23.66,4168
1,2,-74.04322942503929,40.6646915078561,-74.02742271960753,40.846239151229135,7,4,7,3,0,4.14,1127
2,4,-74.01614255658617,40.74359476014443,-73.88643667635478,40.81368697670702,4,20,10,4,0,2.94,592
2,6,-73.86715967099,40.80442579744417,-73.84907625777231,40.73553108601651,16,15,2,5,0,12.36,2347
1,4,-73.80382706819985,40.72518134573289,-73.76763350947141,40.823439097739026,9,6,6,3,0,26.68,5043
2,5,-73.96442669730797,40.73297849324128,-73.8281991412312,40.70648364846833,10,26,5,0,0,25.73,5019
1,5,-73.97823667358973,40.846998275011266,-73.88766912506375,40.80288223125586,22,6,5,4,1,17.02,3194
1,2,-73.81390726018564,40.72356779306626,-73.7702148948489,40.67920863158342,15,3,10,3,1,26.72,4759
1,2,-74.03308544384403,40.7628958621318,-73.90646894858773,40.7999108499498,15,9,12,4,0,24.26,4369
1,1,-73.93918520572522,40.641998725348536,-73.88163830407034,40.73041974870306,3,11,6,5,0,8.7,1470
1,4,-73.8982572332223,40.81528621764626,-73.87117044169896,40.653649850618294,22,5,11,3,0,5.52,1192
2,4,-73.8818953976949,40.7725969707755,-73.92700608223403,40.69011774000223,4,14,8,6,1,9.38,1749
2,5,-73.83141545296216,40.71888442262982,-73.79845519283025,40.718500417285185,9,2,5,4,1,7.2,1565
2,1,-73.9435462829708,40.633557298789995,-73.99444721834648,40.79484444056618,13,22,8,3,1,18.87,3267
2,6,-73.86619469659762,40.76016714053057,-73.88354734288852,40.64605619724081,8,19,5,0,0,17.75,3402
1,4,-73.87438737316272,40.63278472226652,-73.83333002314384,40.77510033892038,17,8,10,0,1,18.15,3824
1,1,-73.88571516980387,40.630264795059986,-73.77880714843702,40.787523001005226,19,13,6,0,1,6.08,1383
1,1,-73.85785501205733,40.76554168367286,-73.78482448106972,40.77386270138367,5,19,8,5,1,23.86,4256
1,5,-73.97216524867957,40.671583754813604,-73.89737791317096,40.79734732039687,10,5,2,6,0,13.29,2716
2,1,-74.02460537392462,40.67221526093798,-73.857051564651,40.66919709552503,20,15,7,3,1,14.44,2533
1,2,-74.01421849838808,40.7737197444832,-73.93172867916121,40.75916273811387,16,4,3,4,1,29.91,5690
1,2,-73.98262528520382,40.641813381346665,-73.90954667113594,40.837051888384856,8,4,9,4,1,8.83,1913
2,3,-73.89994061934317,40.6989492235244,-73.77812026222809,40.764372539357,2,18,10,1,0,12.13,2215
2,5,-73.7978671748362,40.66287501847125,-73.77078880204226,40.76449399632965,15,24,7,2,1,20.46,3581
2,6,-73.83961199737348,40.75763880135524,-73.7813757825799,40.79201672126492,19,19,3,6,0,26.47,5231
2,3,-73.81328781873938,40.77558833404003,-74.0084887414559,40.70330493106769,3,20,8,6,0,4.24,726
1,2,-73.94470731282217,40.78864988779179,-73.79497479360082,40.78410469829074,23,22,10,0,1,22.18,3933
1,3,-73.92860387750544,40.686150867722084,-73.76549088069356,40.83157144332891,21,9,2,0,0,27.59,4911
2,5,-73.93189543420281,40.64963494536005,-73.94162509162791,40.63239700406558,14,15,10,0,1,12.98,2260
1,5,-73.99243804467865,40.64731040452722,-73.8944061131735,40.82142486904395,1,12,12,1,1,8.96,1694
1,1,-74.03163500255692,40.72375334065916,-73.8162714232561,40.67809603287695,19,4,8,1,0,20.49,4105
1,4,-73.87272517215183,40.838085769993796,-73.88137655873031,40.73030312021408,16,3,7,1,1,7.76,1650
2,1,-73.75323499497382,40.67790038753435,-73.75195494348813,40.81751651620958,18,5,12,0,1,11.84,2220
1,5,-73.99995108851492,40.686483152295146,-73.91328599045295,40.81126066804046,19,25,5,4,1,26.96,5079
2,2,-74.03599455403021,40.65219553646329,-73.83581718663778,40.826224045187736,15,17,4,0,0,17.91,3190
1,6,-73.81614049545281,40.76322546025666,-73.81222265794104,40.836891694379155,23,5,11,6,0,3.3,506
1,2,-73.97422419799459,40.77957203226838,-73.90176987527246,40.72837453048979,18,27,10,1,0,10.23,2089
1,1,-73.80110685839412,40.77144486579537,-73.79290485828659,40.77440003837622,20,4,12,1,1,19.0,3363
2,6,-73.83881899988964,40.819448653469856,-73.88615362263783,40.71590525691575,16,21,10,2,1,14.7,3004
1,5,-73.76629793888476,40.73701368370574,-73.9265047609595,40.70715767784828,3,7,1,3,0,19.98,3471
2,2,-73.927321829273,40.659580548968755,-74.01765289784441,40.724950990331486,17,7,4,2,0,22.96,4522
2,5,-73.85140904816481,40.693669128754976,-73.93197592709487,40.79347674965219,3,7,6,2,1,14.68,2891
2,6,-73.91054356575602,40.7757345941527,-73.82981906358002,40.74031696437115,20,17,6,0,0,29.62,5563
1,6,-73.86082339080744,40.76488683422315,-73.77361407649597,40.809093128378635,2,25,2,3,1,27.48,4936
1,2,-73.91512032819767,40.74682068854345,-73.9744961788419,40.793948064983155,21,15,9,6,0,2.27,508
1,5,-73.99341032607278,40.78025217211151,-73.94342934480085,40.63450526144737,17,7,1,3,1,8.36,1920
1,3,-73.89763077519899,40.77022598708213,-74.00381170176867,40.768652394563354,20,15,4,0,1,9.37,1711
2,5,-73.89142473956876,40.82389147568229,-73.84278313173131,40.72604564712789,19,20,4,4,1,5.94,1440
2,6,-73.80681884552195,40.758923603045226,-73.76194347099702,40.73045837761325,4,4,2,5,0,9.7,1887
2,5,-73.82934378826192,40.80129229891413,-73.85771433404554,40.81004207185138,8,2,8,6,1,13.03,2801
1,1,-73.85086251281757,40.68471557431263,-73.86487704099812,40.75047375693863,21,22,11,0,0,2.02,276
2,3,-74.01598387133423,40.7792001686096,-73.88395302084987,40.82483680116097,22,13,2,4,1,4.26,886
1,4,-73.83381511280089,40.82848270604419,-74.02346327779433,40.78681723032617,23,12,2,6,1,3.34,841
2,1,-73.89990845309364,40.71486111213797,-73.83114885207118,40.751624801928095,14,10,2,4,1,1.87,452
1,4,-73.78177013916815,40.8014029212145,-73.8693851369352,40.795998354753245,8,19,1,3,0,14.7,3170
1,2,-73.77403871976084,40.789453646263,-73.85155696934311,40.638436791203596,13,15,5,0,1,10.35,1572
2,4,-74.03345302281946,40.643095763311806,-73.78035667209177,40.63595840406221,20,17,11,0,0,28.1,5169
2,5,-73.80380753189365,40.7579318281173,-73.81481176388169,40.64833685192259,23,21,4,3,1,3.53,717
2,4,-74.03869078287319,40.65864165682418,-73.81572542435364,40.72626437153237,1,6,2,2,1,27.82,5170
2,6,-73.9398491122915,40.84281021789073,-73.77184486933619,40.68179903203793,17,27,1,0,0,3.05,773
1,1,-73.88731000731367,40.80850965059415,-73.7530195145611,40.846537484771474,12,5,1,5,0,18.77,3327
2,1,-74.00556976041186,40.65413923627437,-73.87561518041169,40.749303830582505,20,21,2,6,1,7.81,1523
2,4,-73.82610585622928,40.65678543948249,-74.01733551519065,40.775731464137856,15,28,1,5,0,24.89,4393
2,1,-74.04749358874835,40.760784248080775,-73.91226102766737,40.691340429974275,5,26,9,1,1,2.31,454
1,6,-73.99942028546978,40.7058756183181,-73.81371965606151,40.700795319889274,15,13,2,1,0,28.6,5205
1,1,-73.87576095104396,40.63767928899609,-74.04168240257144,40.703801621111054,3,27,3,0,1,1.89,326
2,4,-73.83568373138881,40.74916113172328,-74.03293376849315,40.78372185513307,23,14,9,4,0,7.61,1478
1,3,-73.77500706919183,40.71532592193089,-74.02985266528515,40.73421536569165,9,24,5,5,0,14.19,2750
2,3,-73.83835100441961,40.65223682832178,-73.8306892725015,40.74389040355662,18,14,8,5,0,22.8,4340
1,2,-73.84846621892353,40.80642248629632,-73.89965001143105,40.760240656075055,10,15,7,3,0,28.56,5444
1,1,-73.9316976560948,40.831316888361336,-73.93933061694382,40.79913856437241,4,16,6,6,1,13.13,2229
1,4,-74.04961467234196,40.79645066548311,-74.01831488642148,40.64988134467275,17,10,2,5,0,22.84,4598
1,1,-74.01395222237932,40.81093290820358,-73.83032792493823,40.80091226068814,2,1,4,4,0,21.95,3865
2,5,-73.8896336365732,40.67762792479855,-73.95369405683473,40.75391171515254,7,24,9,1,0,17.35,3567
2,6,-73.84746103424668,40.687986049202095,-73.9704027789806,40.77720099786816,10,11,7,1,1,20.88,4013
2,1,-73.92476551483107,40.675876058865825,-73.85430423953393,40.70206138826497,20,7,3,6,1,1.62,386
1,1,-73.83079629654148,40.79831395490043,-73.88229673222095,40.72006510409962,18,17,6,3,0,13.53,2552
2,3,-73.89344131140035,40.83854175736559,-73.941276807456,40.68085648032387,20,25,8,1,1,23.68,4461
2,6,-74.0277471413217,40.78770418548146,-73.85755375875833,40.84544599943183,2,28,8,6,1,14.49,2804
2,4,-73.99239512470962,40.823922688273505,-73.96863354388476,40.73934065395227,11,4,8,2,0,26.27,4702
1,1,-73.79800053302682,40.7705138008743,-73.8115509215187,40.84913692147525,14,7,8,1,1,25.09,4427
1,3,-73.83252617601266,40.71528517812294,-73.9812043149077,40.73775291517348,22,3,10,5,0,25.97,4759
1,2,-73.78157140389625,40.72366755528467,-74.0023486913854,40.6783452781645,23,24,6,4,0,4.33,616
2,6,-74.01473282526372,40.646570715076834,-73.81526817715034,40.74163952728211,15,20,11,4,1,7.7,1450
2,3,-73.75293323961547,40.636920582954126,-73.83763239079062,40.6387110257958,4,14,10,2,1,1.37,179
2,3,-73.98717798581502,40.783004632921596,-73.99520830728946,40.82904935631283,18,18,11,6,0,29.49,5607
1,3,-74.046466037114,40.72645435624246,-74.01512627419302,40.81008105526278,5,18,3,4,0,7.47,1297
1,1,-73.75077311828393,40.75148731497202,-73.79848027345399,40.78968051455274,11,24,9,6,0,11.33,1953
2,1,-73.96567783436646,40.752685474476934,-73.817020455341,40.76416187739734,18,24,3,4,1,8.61,2064
1,2,-73.84959416424623,40.69102267893333,-73.9518227878901,40.757563531407484,8,1,12,6,1,1.67,714
1,5,-73.9969953057471,40.73469635238249,-73.85254077753599,40.849280207097486,17,6,12,4,1,8.21,1650
1,5,-73.87593144034025,40.733567248766896,-74.01275194403566,40.69115943548439,2,9,4,0,1,3.4,556
1,5,-73.77878950406364,40.71545398867013,-73.89788570228569,40.80153056038043,22,25,10,2,0,12.13,2336
2,6,-73.95394564977147,40.81054858434824,-74.04438091238187,40.75790904944701,13,2,1,6,1,29.02,5399
1,6,-73.8489238071867,40.729256080811275,-73.93251943572353,40.84469371962695,23,8,2,2,1,21.1,3691
1,2,-73.99362892336048,40.76280179539132,-74.02754715355857,40.81211670032562,20,24,6,1,1,21.35,3946
1,6,-73.86256138038438,40.827014426483785,-73.90745584595294,40.84967552485771,4,20,12,5,0,13.87,2588
1,5,-73.94906489445475,40.820571397028964,-73.92349550594413,40.75943149878174,4,4,1,2,1,24.43,4214
2,5,-73.9866375224236,40.82589288483142,-73.91668449200859,40.674999670659886,3,21,12,6,0,27.29,4913
2,3,-73.95604538478891,40.68940109922231,-74.0364006093856,40.740811147852845,21,27,9,3,1,28.87,5210
1,6,-73.99634767944765,40.637696147427775,-73.94151509761545,40.78644444949113,15,10,8,2,0,3.42,681
1,1,-73.77942516764864,40.687434695976975,-73.82305484527002,40.80035928495995,12,23,2,6,0,26.45,4612
1,1,-73.93084393410486,40.69131561603656,-73.93932568799391,40.63011219758351,7,1,2,3,0,7.14,1503
1,3,-73.97641620850769,40.83005927187949,-73.83544841421713,40.74110595947051,23,11,8,4,0,12.22,2154
1,3,-73.91547764769521,40.772833401224354,-73.93915638290987,40.68175160759355,20,9,12,5,1,10.69,1889
1,3,-73.95383914995804,40.647974871112496,-73.92302816755294,40.82248060331605,15,19,11,6,1,20.42,3643
2,1,-73.826674223856,40.659783291122444,-73.88083236615122,40.663639197691055,1,11,8,3,1,18.14,3259
1,5,-73.75863402643435,40.66424874761924,-73.76479541895787,40.776620374906464,7,4,1,5,0,3.72,1056
2,3,-73.9185899029907,40.768692784597164,-74.017341866006,40.68853368187148,2,23,5,5,0,23.59,4489
2,2,-73.79168998000833,40.79179108561154,-74.04012586940165,40.70843927150714,22,5,11,0,0,13.47,2549
1,3,-73.88024107793211,40.81912166032439,-73.86761284485698,40.83692303736651,8,21,2,6,0,0.57,590
2,4,-74.00282930047173,40.83694004117738,-73.76527087332147,40.68289858758978,10,17,1,5,1,12.73,2573
2,3,-73.8428131773756,40.67437500262502,-73.75308306023359,40.650900607601045,20,18,3,4,1,15.73,2740
2,1,-73.89596965086226,40.69814994663929,-73.90475072578239,40.64524267831773,23,5,3,6,0,2.53,561
2,6,-73.85481804302437,40.68287103376387,-73.90957551367447,40.741015324221884,19,18,10,6,1,4.96,1250
2,3,-73.7830937762285,40.70892754484255,-73.85651086877644,40.77117652610254,0,17,9,3,0,29.81,5483
2,6,-73.91786962880319,40.831226323633224,-73.88330957283851,40.7020046015856,0,26,10,5,1,26.2,4670
1,4,-73.7796467130348,40.75652476472666,-73.85977358271576,40.78185714319448,21,3,1,4,1,4.43,915
2,2,-73.82479929571551,40.79240221741139,-73.78780017233863,40.64342741808611,7,11,11,0,0,17.62,3470
2,6,-73.9034185222366,40.73782623194789,-73.82610814915371,40.81861362188303,15,17,2,4,1,11.69,2108
2,5,-73.8690333593026,40.63634874093395,-73.90093678249396,40.809644786142634,9,26,9,4,0,16.54,3283
1,3,-73.9523256602443,40.64412300691952,-73.91144066229995,40.84680917970626,1,8,5,2,1,14.38,2677
2,4,-73.75492081007837,40.74834306687894,-73.85811947544606,40.836031095798404,15,24,9,1,0,1.92,478
1,4,-73.84979465108488,40.788133587660404,-73.9132881146739,40.70836337606217,3,8,6,3,0,9.8,1760
2,6,-74.03684594425101,40.677372716056325,-73.9126661946203,40.717840584483426,18,23,10,1,0,4.2,1157
